app-server-protocol/schema/typescript/v2/McpElicitationNumberType.ts:4	A blank line opens before numeric choices.
app-server-protocol/schema/typescript/v2/McpElicitationNumberType.ts:5	MCP elicitation numbers may be number or integer.
app-server-protocol/schema/typescript/v2/McpElicitationObjectType.ts:1	The generated banner protects MCP elicitation object type.
app-server-protocol/schema/typescript/v2/McpElicitationObjectType.ts:2	A blank line gives the warning its margin.
app-server-protocol/schema/typescript/v2/McpElicitationObjectType.ts:3	The ts-rs note records the object type literal.
app-server-protocol/schema/typescript/v2/McpElicitationObjectType.ts:4	A blank line clears the single value.
app-server-protocol/schema/typescript/v2/McpElicitationObjectType.ts:5	MCP elicitation object type is object.
app-server-protocol/schema/typescript/v2/McpElicitationStringFormat.ts:1	The generated banner guards MCP elicitation string formats.
app-server-protocol/schema/typescript/v2/McpElicitationStringFormat.ts:2	A blank line separates warning and provenance.
app-server-protocol/schema/typescript/v2/McpElicitationStringFormat.ts:3	The ts-rs line signs the string format union.
app-server-protocol/schema/typescript/v2/McpElicitationStringFormat.ts:4	A blank line opens before email, URI, and dates.
app-server-protocol/schema/typescript/v2/McpElicitationStringFormat.ts:5	String formats cover email, URI, date, and date-time.
app-server-protocol/schema/typescript/v2/McpElicitationStringType.ts:1	The generated banner protects MCP elicitation string type.
app-server-protocol/schema/typescript/v2/McpElicitationStringType.ts:2	A blank line leaves the warning clear.
app-server-protocol/schema/typescript/v2/McpElicitationStringType.ts:3	The ts-rs note records the string type literal.
app-server-protocol/schema/typescript/v2/McpElicitationStringType.ts:4	A blank line waits before the literal.
app-server-protocol/schema/typescript/v2/McpElicitationStringType.ts:5	MCP elicitation string type is string.
app-server-protocol/schema/typescript/v2/McpResourceReadParams.ts:1	The generated banner guards MCP resource read params.
app-server-protocol/schema/typescript/v2/McpResourceReadParams.ts:2	A blank line separates warning from origin.
app-server-protocol/schema/typescript/v2/McpResourceReadParams.ts:3	The ts-rs line records the resource read object.
app-server-protocol/schema/typescript/v2/McpResourceReadParams.ts:4	A blank line opens before thread, server, and URI.
app-server-protocol/schema/typescript/v2/McpResourceReadParams.ts:5	Resource read params carry optional thread, server name, and URI.
app-server-protocol/schema/typescript/v2/McpServerElicitationAction.ts:1	The generated banner protects MCP elicitation actions.
app-server-protocol/schema/typescript/v2/McpServerElicitationAction.ts:2	A blank line lets the warning stand.
app-server-protocol/schema/typescript/v2/McpServerElicitationAction.ts:3	The ts-rs note records the elicitation action union.
app-server-protocol/schema/typescript/v2/McpServerElicitationAction.ts:4	A blank line clears the response choices.
app-server-protocol/schema/typescript/v2/McpServerElicitationAction.ts:5	MCP elicitation actions are accept, decline, or cancel.
app-server-protocol/schema/typescript/v2/McpServerMigration.ts:1	The generated banner guards MCP server migration names.
app-server-protocol/schema/typescript/v2/McpServerMigration.ts:2	A blank line follows the warning.
app-server-protocol/schema/typescript/v2/McpServerMigration.ts:3	The ts-rs line signs the server migration object.
app-server-protocol/schema/typescript/v2/McpServerMigration.ts:4	A blank line clears the migration label.
app-server-protocol/schema/typescript/v2/McpServerMigration.ts:5	MCP server migration carries its name.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginCompletedNotification.ts:1	The generated banner protects OAuth login completion.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginCompletedNotification.ts:2	A blank line separates warning and generator.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginCompletedNotification.ts:3	The ts-rs note records the login completion notification.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginCompletedNotification.ts:4	A blank line opens before name, success, and error.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginCompletedNotification.ts:5	OAuth login completion reports server name, success, and optional error.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginParams.ts:1	The generated banner guards OAuth login params.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginParams.ts:2	A blank line leaves the warning readable.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginParams.ts:3	The ts-rs line signs the OAuth login params object.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginParams.ts:4	A blank line opens before server name and timing.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginParams.ts:5	OAuth login params carry name, optional scopes, and optional timeout.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginResponse.ts:1	The generated banner protects OAuth login responses.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginResponse.ts:2	A blank line gives the warning room.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginResponse.ts:3	The ts-rs note records the OAuth login response.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginResponse.ts:4	A blank line clears the single URL.
app-server-protocol/schema/typescript/v2/McpServerOauthLoginResponse.ts:5	OAuth login response returns the authorization URL.
app-server-protocol/schema/typescript/v2/McpServerRefreshResponse.ts:1	The generated banner guards MCP server refresh responses.
app-server-protocol/schema/typescript/v2/McpServerRefreshResponse.ts:2	A blank line separates warning from source.
app-server-protocol/schema/typescript/v2/McpServerRefreshResponse.ts:3	The ts-rs line records the refresh response shape.
app-server-protocol/schema/typescript/v2/McpServerRefreshResponse.ts:4	A blank line waits before the empty record.
app-server-protocol/schema/typescript/v2/McpServerRefreshResponse.ts:5	MCP server refresh response carries no fields.
app-server-protocol/schema/typescript/v2/McpServerStartupState.ts:1	The generated banner watches MCP server startup states.
app-server-protocol/schema/typescript/v2/McpServerStartupState.ts:2	A blank line leaves the warning clean.
app-server-protocol/schema/typescript/v2/McpServerStartupState.ts:3	The ts-rs note signs the startup state union.
app-server-protocol/schema/typescript/v2/McpServerStartupState.ts:4	A blank line clears startup outcomes.
app-server-protocol/schema/typescript/v2/McpServerStartupState.ts:5	MCP startup can be starting, ready, failed, or cancelled.
app-server-protocol/schema/typescript/v2/McpServerStatusDetail.ts:1	The generated banner protects MCP server status detail.
app-server-protocol/schema/typescript/v2/McpServerStatusDetail.ts:2	A blank line separates warning and provenance.
app-server-protocol/schema/typescript/v2/McpServerStatusDetail.ts:3	The ts-rs line records the status detail union.
app-server-protocol/schema/typescript/v2/McpServerStatusDetail.ts:4	A blank line opens before detail levels.
app-server-protocol/schema/typescript/v2/McpServerStatusDetail.ts:5	MCP server status can be full or tools-and-auth only.
app-server-protocol/schema/typescript/v2/McpToolCallAppContext.ts:1	The generated banner guards MCP tool-call app context.
app-server-protocol/schema/typescript/v2/McpToolCallAppContext.ts:2	A blank line follows the warning.
app-server-protocol/schema/typescript/v2/McpToolCallAppContext.ts:3	The ts-rs note records the app context object.
app-server-protocol/schema/typescript/v2/McpToolCallAppContext.ts:4	A blank line opens before connector and resource fields.
app-server-protocol/schema/typescript/v2/McpToolCallAppContext.ts:5	App context carries connector id, optional link id, and optional resource URI.
app-server-protocol/schema/typescript/v2/McpToolCallError.ts:1	The generated banner protects MCP tool-call errors.
app-server-protocol/schema/typescript/v2/McpToolCallError.ts:2	A blank line gives the warning space.
app-server-protocol/schema/typescript/v2/McpToolCallError.ts:3	The ts-rs line records the tool-call error object.
app-server-protocol/schema/typescript/v2/McpToolCallError.ts:4	A blank line clears the error message.
app-server-protocol/schema/typescript/v2/McpToolCallError.ts:5	MCP tool-call error carries a message.
app-server-protocol/schema/typescript/v2/McpToolCallProgressNotification.ts:1	The generated banner watches MCP tool-call progress.
app-server-protocol/schema/typescript/v2/McpToolCallProgressNotification.ts:2	A blank line separates warning and origin.
app-server-protocol/schema/typescript/v2/McpToolCallProgressNotification.ts:3	The ts-rs note signs the progress notification.
app-server-protocol/schema/typescript/v2/McpToolCallProgressNotification.ts:4	A blank line opens before identifiers and message.
app-server-protocol/schema/typescript/v2/McpToolCallProgressNotification.ts:5	Progress notification carries thread, turn, item, and message.
app-server-protocol/schema/typescript/v2/McpToolCallStatus.ts:1	The generated banner protects MCP tool-call status.
app-server-protocol/schema/typescript/v2/McpToolCallStatus.ts:2	A blank line leaves the warning distinct.
app-server-protocol/schema/typescript/v2/McpToolCallStatus.ts:3	The ts-rs line records the status union.
app-server-protocol/schema/typescript/v2/McpToolCallStatus.ts:4	A blank line clears the three states.
app-server-protocol/schema/typescript/v2/McpToolCallStatus.ts:5	MCP tool calls are in progress, completed, or failed.
app-server-protocol/schema/typescript/v2/MemoryCitationEntry.ts:1	The generated banner guards memory citation entries.
app-server-protocol/schema/typescript/v2/MemoryCitationEntry.ts:2	A blank line separates warning from generator.
app-server-protocol/schema/typescript/v2/MemoryCitationEntry.ts:3	The ts-rs note records the citation entry object.
app-server-protocol/schema/typescript/v2/MemoryCitationEntry.ts:4	A blank line opens before path, lines, and note.
app-server-protocol/schema/typescript/v2/MemoryCitationEntry.ts:5	A memory citation names a path, line span, and note.
app-server-protocol/schema/typescript/v2/MergeStrategy.ts:1	The generated banner protects merge strategies.
app-server-protocol/schema/typescript/v2/MergeStrategy.ts:2	A blank line keeps the warning readable.
app-server-protocol/schema/typescript/v2/MergeStrategy.ts:3	The ts-rs line records the merge strategy union.
app-server-protocol/schema/typescript/v2/MergeStrategy.ts:4	A blank line clears the strategy options.
app-server-protocol/schema/typescript/v2/MergeStrategy.ts:5	Merge strategy chooses replace or upsert.
app-server-protocol/schema/typescript/v2/ModelAvailabilityNux.ts:1	The generated banner guards model availability nux.
app-server-protocol/schema/typescript/v2/ModelAvailabilityNux.ts:2	A blank line gives the warning air.
app-server-protocol/schema/typescript/v2/ModelAvailabilityNux.ts:3	The ts-rs note records the nux message object.
app-server-protocol/schema/typescript/v2/ModelAvailabilityNux.ts:4	A blank line clears the one-field shape.
app-server-protocol/schema/typescript/v2/ModelAvailabilityNux.ts:5	Model availability nux carries a message.
app-server-protocol/schema/typescript/v2/ModelProviderCapabilitiesReadParams.ts:1	The generated banner protects model-provider capability read params.
app-server-protocol/schema/typescript/v2/ModelProviderCapabilitiesReadParams.ts:2	A blank line separates warning and source.
app-server-protocol/schema/typescript/v2/ModelProviderCapabilitiesReadParams.ts:3	The ts-rs line records the empty capability-read params.
app-server-protocol/schema/typescript/v2/ModelProviderCapabilitiesReadParams.ts:4	A blank line waits before the empty record.
app-server-protocol/schema/typescript/v2/ModelProviderCapabilitiesReadParams.ts:5	Capability read params carry no fields.
